capitulo;cap_fx;cap_nm;grupo;grp_nm;categoria;cat_nm;subcategoria;subcat_nm
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A32;Outras doenças bacterianas;A329;A32.9 Listeriose NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A36;Outras doenças bacterianas;A360;A36.0 Difteria faringea
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A36;Outras doenças bacterianas;A361;A36.1 Difteria nasofaringea
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A36;Outras doenças bacterianas;A362;A36.2 Difteria laringea
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A36;Outras doenças bacterianas;A363;A36.3 Difteria cutanea
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A36;Outras doenças bacterianas;A368;A36.8 Outr form de difteria
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A36;Outras doenças bacterianas;A369;A36.9 Difteria NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A37;Outras doenças bacterianas;A370;A37.0 Coqueluche p/Bordetella pertussis
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A37;Outras doenças bacterianas;A371;A37.1 Coqueluche p/Bordetella parapertussis
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A37;Outras doenças bacterianas;A378;A37.8 Coqueluche p/outr especies da Bordetella
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A37;Outras doenças bacterianas;A379;A37.9 Coqueluche NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A39;Outras doenças bacterianas;A390;A39.0 Meningite meningococica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A39;Outras doenças bacterianas;A391;A39.1 Sindr de Waterhouse-Friderichsen
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A39;Outras doenças bacterianas;A392;A39.2 Meningococcemia aguda
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A39;Outras doenças bacterianas;A393;A39.3 Meningococcemia cronica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A39;Outras doenças bacterianas;A394;A39.4 Meningococcemia NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A39;Outras doenças bacterianas;A395;A39.5 Cardite p/meningococos
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A39;Outras doenças bacterianas;A398;A39.8 Outr infecc p/meningococos
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A39;Outras doenças bacterianas;A399;A39.9 Infecc meningococica NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A40;Outras doenças bacterianas;A400;A40.0 Septicemia p/Streptococcus do grupo A
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A40;Outras doenças bacterianas;A401;A40.1 Septicemia p/Streptococcus do grupo B
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A40;Outras doenças bacterianas;A402;A40.2 Septicemia p/Streptococcus do grupo D
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A40;Outras doenças bacterianas;A403;A40.3 Septicemia p/Streptococcus pneumonia
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A40;Outras doenças bacterianas;A408;A40.8 Outr septicemias estreptococicas
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A40;Outras doenças bacterianas;A409;A40.9 Septicemia estreptococica NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A41;Outras doenças bacterianas;A410;A41.0 Septicemia p/Staphylococcus aureus
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A41;Outras doenças bacterianas;A411;A41.1 Septicemia p/outr estafilococos espec
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A41;Outras doenças bacterianas;A412;A41.2 Septicemia p/estafilococos NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A41;Outras doenças bacterianas;A413;A41.3 Septicemia p/Haemophilus influenzae
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A41;Outras doenças bacterianas;A414;A41.4 Septicemia p/anaerobios
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A41;Outras doenças bacterianas;A415;A41.5 Septicemia p/outr microorg gram-negativos
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A41;Outras doenças bacterianas;A418;A41.8 Outr septicemias espec
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A41;Outras doenças bacterianas;A419;A41.9 Septicemia NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A42;Outras doenças bacterianas;A420;A42.0 Actinomicose pulmonar
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A42;Outras doenças bacterianas;A421;A42.1 Actinomicose abdominal
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A42;Outras doenças bacterianas;A422;A42.2 Actinomicose cervicofacial
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A42;Outras doenças bacterianas;A427;A42.7 Septicemia actinomicotica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A42;Outras doenças bacterianas;A428;A42.8 Outr form de actinomicose
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A42;Outras doenças bacterianas;A429;A42.9 Actinomicose NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A43;Outras doenças bacterianas;A430;A43.0 Nocardiose pulmonar
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A43;Outras doenças bacterianas;A431;A43.1 Nocardiose cutanea
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A43;Outras doenças bacterianas;A438;A43.8 Outr form de nocardiose
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A43;Outras doenças bacterianas;A439;A43.9 Nocardiose NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A44;Outras doenças bacterianas;A440;A44.0 Bartonelose sistemica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A44;Outras doenças bacterianas;A441;A44.1 Bartonelose cutanea e cutaneo-mucosa
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A44;Outras doenças bacterianas;A448;A44.8 Outr form de bartonelose
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A44;Outras doenças bacterianas;A449;A44.9 Bartonelose NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A48;Outras doenças bacterianas;A480;A48.0 Gangrena gasosa
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A48;Outras doenças bacterianas;A481;A48.1 Doenc dos legionarios
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A48;Outras doenças bacterianas;A482;A48.2 Doenc dos legionarios nao-pneumonica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A48;Outras doenças bacterianas;A483;A48.3 Sindr do choque toxico
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A48;Outras doenças bacterianas;A484;A48.4 Febre purpurica do Brasil
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A48;Outras doenças bacterianas;A488;A48.8 Outr doenc bacter espec
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A49;Outras doenças bacterianas;A490;A49.0 Infecc estafilococica localiz NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A49;Outras doenças bacterianas;A491;A49.1 Infecc estreptococica localiz NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A49;Outras doenças bacterianas;A492;A49.2 Infecc p/Haemophilus influenzae localiz NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A49;Outras doenças bacterianas;A493;A49.3 Infecc p/Mycoplasma localiz NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A49;Outras doenças bacterianas;A498;A49.8 Outr infecc bacterianas localiz NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A30-A49;Outras doenças bacterianas;A49;Outras doenças bacterianas;A499;A49.9 Infecc bacter NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A50;Infecções de transmissão predominantemente sexual;A500;A50.0 Sifilis congen precoce sintomatica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A50;Infecções de transmissão predominantemente sexual;A501;A50.1 Sifilis congen precoce form latente
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A50;Infecções de transmissão predominantemente sexual;A502;A50.2 Sifilis congen precoce NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A50;Infecções de transmissão predominantemente sexual;A503;A50.3 Oculopatia sifilitica congen tard
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A50;Infecções de transmissão predominantemente sexual;A504;A50.4 Neurossifilis congen tard
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A50;Infecções de transmissão predominantemente sexual;A505;A50.5 Outr form tard e sintomat sifilis congen
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A50;Infecções de transmissão predominantemente sexual;A506;A50.6 Sifilis congen tard latente
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A50;Infecções de transmissão predominantemente sexual;A507;A50.7 Sifilis congen tard NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A50;Infecções de transmissão predominantemente sexual;A509;A50.9 Sifilis congen NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A51;Infecções de transmissão predominantemente sexual;A510;A51.0 Sifilis genital prim
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A51;Infecções de transmissão predominantemente sexual;A511;A51.1 Sifilis anal prim
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A51;Infecções de transmissão predominantemente sexual;A512;A51.2 Sifilis prim de outr localiz
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A51;Infecções de transmissão predominantemente sexual;A513;A51.3 Sifilis secund da pele e das mucosas
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A51;Infecções de transmissão predominantemente sexual;A514;A51.4 Outr form de sifilis secund
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A51;Infecções de transmissão predominantemente sexual;A515;A51.5 Sifilis precoce latente
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A51;Infecções de transmissão predominantemente sexual;A519;A51.9 Sifilis precoce NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A52;Infecções de transmissão predominantemente sexual;A520;A52.0 Sifilis cardiovascular
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A52;Infecções de transmissão predominantemente sexual;A521;A52.1 Neurossifilis sintomatica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A52;Infecções de transmissão predominantemente sexual;A522;A52.2 Neurossifilis assintomatica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A52;Infecções de transmissão predominantemente sexual;A523;A52.3 Neurossifilis NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A52;Infecções de transmissão predominantemente sexual;A527;A52.7 Outr form de sifilis tard sintomatica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A52;Infecções de transmissão predominantemente sexual;A528;A52.8 Sifilis tard latente
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A52;Infecções de transmissão predominantemente sexual;A529;A52.9 Sifilis tard NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A53;Infecções de transmissão predominantemente sexual;A530;A53.0 Sifilis latente NE se recente ou tard
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A53;Infecções de transmissão predominantemente sexual;A539;A53.9 Sifilis NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A54;Infecções de transmissão predominantemente sexual;A540;A54.0 Inf gon tr genit inf s/abs periur/gland aces
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A54;Infecções de transmissão predominantemente sexual;A541;A54.1 Inf gon tr genit inf c/abs periur/gland aces
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A54;Infecções de transmissão predominantemente sexual;A542;A54.2 Pelviperit gonoc e outr infecc genitur gonoc
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A54;Infecções de transmissão predominantemente sexual;A543;A54.3 Infecc gonococica do olho
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A54;Infecções de transmissão predominantemente sexual;A544;A54.4 Infecc gonococica sist musculo-esqueletico
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A54;Infecções de transmissão predominantemente sexual;A545;A54.5 Faringite gonococica
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A54;Infecções de transmissão predominantemente sexual;A546;A54.6 Infecc gonococica do anus ou do reto
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A54;Infecções de transmissão predominantemente sexual;A548;A54.8 Outr infecc gonococicas
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A54;Infecções de transmissão predominantemente sexual;A549;A54.9 Infecc gonococica NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A56;Infecções de transmissão predominantemente sexual;A560;A56.0 Infecc p/clamidias trato geniturinario infer
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A56;Infecções de transmissão predominantemente sexual;A561;A56.1 Infecc p/clamid pelviper e outr org genitur
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A56;Infecções de transmissão predominantemente sexual;A562;A56.2 Infecc p/clamidias trato genitur localiz NE
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A56;Infecções de transmissão predominantemente sexual;A563;A56.3 Infecc do anus e do reto p/clamidias
1;A00-B99;I.   Algumas doenças infecciosas e parasitárias;A50-A64;Infecções de transmissão predominantemente sexual;A56;Infecções de transmissão predominantemente sexual;A564;A56.4 Infecc da faringe p/clamidias
